var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var2(t),var4(t),var6(t)
0.048823476,0.5717715,0.09117168,0.43897918,0.07907212,0.54060024,0.5752416,0.5150463,0.5140315
0.049779296,0.5752416,0.090774566,0.5150463,0.0792923,0.5140315,0.5785714,0.5268893,0.35794994
0.05113089,0.5785714,0.09102824,0.5268893,0.060607195,0.35794994,0.63742745,0.70940953,0.5960203
0.05947125,0.63742745,0.101313025,0.70940953,0.070572615,0.5960203,0.64805317,0.5914625,0.5616109
0.06917858,0.64805317,0.10520965,0.5914625,0.07650471,0.5616109,0.585601,0.52798826,0.70146596
0.07141906,0.585601,0.10553458,0.52798826,0.099365115,0.70146596,0.55923754,0.585825,0.53535753
0.07045293,0.55923754,0.10914916,0.585825,0.102223516,0.53535753,0.57526964,0.44071472,0.48679018
0.071439564,0.57526964,0.10447189,0.44071472,0.09907496,0.48679018,0.5556549,0.55483073,0.5097373
0.07003665,0.5556549,0.10631913,0.55483073,0.09876931,0.5097373,0.8240576,0.55173075,0.5713233
0.10129118,0.8240576,0.107997686,0.55173075,0.10606551,0.5713233,0.61865145,0.63215715,0.6005938
0.10780728,0.61865145,0.114283085,0.63215715,0.117051005,0.6005938,0.77206767,0.7708769,0.6989259
0.13394868,0.77206767,0.12870944,0.7708769,0.14050233,0.6989259,0.4091825,0.32280755,0.43098718
0.1131466,0.4091825,0.11675483,0.32280755,0.13007426,0.43098718,0.5377515,0.6748897,0.5423913
0.10936946,0.5377515,0.12566096,0.6748897,0.13391137,0.5423913,0.5331127,0.538778,0.41948122
0.10501677,0.5331127,0.12664369,0.538778,0.12207854,0.41948122,0.72997016,0.4931833,0.5268732
0.12571627,0.72997016,0.12490833,0.4931833,0.12392855,0.5268732,0.54678804,0.39708334,0.45985547
0.12305939,0.54678804,0.11746818,0.39708334,0.11730969,0.45985547,0.68910503,0.5340079,0.62183774
0.13890779,0.68910503,0.11815423,0.5340079,0.13108206,0.62183774,0.58117247,0.48553374,0.6396673
0.1407631,0.58117247,0.11600363,0.48553374,0.14730251,0.6396673,0.44048452,0.43365267,0.35027906
0.12394744,0.44048452,0.110841125,0.43365267,0.12638235,0.35027906,0.5883047,0.39600456,0.42922527
0.12669784,0.5883047,0.103571445,0.39600456,0.11586702,0.42922527,0.525261,0.45078966,0.38106537
0.1212278,0.525261,0.09952459,0.45078966,0.09941304,0.38106537,0.5561046,0.34502727,0.33402553
0.119793475,0.5561046,0.0895848,0.34502727,0.077405095,0.33402553,0.47399652,0.58443946,0.525042
0.107732296,0.47399652,0.09298965,0.58443946,0.07895613,0.525042,0.6260556,0.5387472,0.53447735
0.115244806,0.6260556,0.0938994,0.5387472,0.081651926,0.53447735,0.5864858,0.5085695,0.5871181
0.11773229,0.5864858,0.09314126,0.5085695,0.09074557,0.5871181,0.5273971,0.33826065,0.32969075
0.11259693,0.5273971,0.08297709,0.33826065,0.06838977,0.32969075,0.63950104,0.44333813,0.5606173
0.121879816,0.63950104,0.07872301,0.44333813,0.07419014,0.5606173,0.5359803,0.59140646,0.58348864
0.11783254,0.5359803,0.082410276,0.59140646,0.08278,0.58348864,0.52701366,0.411874,0.39854422
0.11264706,0.52701366,0.076468706,0.411874,0.06896508,0.39854422,0.42676073,0.41581976,0.48187009
0.09462798,0.42676073,0.07082307,0.41581976,0.06532693,0.48187009,0.5361199,0.53542566,0.5385547
0.09073138,0.5361199,0.07151097,0.53542566,0.068473816,0.5385547,0.52408284,0.27643913,0.4301739
0.085350215,0.52408284,0.058634132,0.27643913,0.05864203,0.4301739,0.5189389,0.53759146,0.49902937
0.07936722,0.5189389,0.0594106,0.53759146,0.057077467,0.49902937,0.55274487,0.539586,0.53957725
0.07759178,0.55274487,0.06028995,0.539586,0.06031978,0.53957725,0.63297194,0.6531364,0.6246221
0.085676014,0.63297194,0.06695089,0.6531364,0.07368219,0.6246221,0.5114037,0.43388194,0.5033188
0.07875532,0.5114037,0.062374234,0.43388194,0.072610855,0.5033188,0.4593459,0.6194263,0.49672154
0.065490425,0.4593459,0.067346096,0.6194263,0.07074666,0.49672154,0.60887754,0.5462788,0.5446604
0.07053566,0.60887754,0.06859046,0.5462788,0.07464397,0.5446604,0.5747445,0.41527918,0.38675126
0.07145846,0.5747445,0.06302747,0.41527918,0.05951655,0.38675126,0.57284284,0.5645778,0.5631619
0.07215053,0.57284284,0.06519613,0.5645778,0.06556821,0.5631619,0.57489306,0.643644,0.5617066
0.073093295,0.57489306,0.07145256,0.643644,0.07148242,0.5617066,0.6883304,0.59039897,0.64071846
0.08789277,0.6883304,0.07502064,0.59039897,0.08692837,0.64071846,0.5834842,0.47281253,0.4427432
0.08992386,0.5834842,0.07240707,0.47281253,0.07845092,0.4427432,0.62463874,0.5123642,0.43653572
0.09709543,0.62463874,0.07188702,0.5123642,0.06929219,0.43653572,0.7910273,0.5983169,0.57450163
0.12528008,0.7910273,0.07587415,0.5983169,0.076762915,0.57450163,0.56547105,0.4430162,0.49347532
0.12505937,0.56547105,0.07167709,0.4430162,0.07449877,0.49347532,0.6033877,0.56072223,0.5719122
0.12977856,0.6033877,0.07369205,0.56072223,0.081695914,0.5719122,0.67628974,0.58690506,0.49340215
0.14407617,0.67628974,0.07709631,0.58690506,0.0794121,0.49340215,0.40763843,0.72798574,0.5755609
0.122817695,0.40763843,0.08802354,0.72798574,0.087085724,0.5755609,0.5762353,0.61237305,0.5385854
0.1239962,0.5762353,0.092939645,0.61237305,0.090304494,0.5385854,0.57753265,0.47182137,0.52657247
0.12534523,0.57753265,0.09015432,0.47182137,0.09206247,0.52657247,0.4965132,0.6615442,0.62856185
0.116137505,0.4965132,0.09779245,0.6615442,0.10633123,0.62856185,0.5705501,0.48584974,0.48866215
0.11657381,0.5705501,0.09575832,0.48584974,0.10340297,0.48866215,0.741786,0.47980237,0.40175864
0.13909167,0.741786,0.093397826,0.47980237,0.08970857,0.40175864,0.6089579,0.7719023,0.6722101
0.1446284,0.6089579,0.1071952,0.7719023,0.10928559,0.6722101,0.5406126,0.61821973,0.61287844
0.14108771,0.5406126,0.11267325,0.61821973,0.12183654,0.61287844,0.7706103,0.41223404,0.55164194
0.16810364,0.7706103,0.10631132,0.41223404,0.12681127,0.55164194,0.57294685,0.60499567,0.6151544
0.16889596,0.57294685,0.11102471,0.60499567,0.13985991,0.6151544,0.8008629,0.5403806,0.5231644
0.20094699,0.8008629,0.11206782,0.5403806,0.14126492,0.5231644,0.83084667,0.8737938,0.8045393
0.2384339,0.83084667,0.13236347,0.8737938,0.17882097,0.8045393,0.57374775,0.44243893,0.48751637
0.2394085,0.57374775,0.12754032,0.44243893,0.17553794,0.48751637,0.68932295,0.27726024,0.3574314
0.25751126,0.68932295,0.11289376,0.27726024,0.15502357,0.3574314,0.49486995,0.4560942,0.42465764
0.24659282,0.49486995,0.10906577,0.4560942,0.14363217,0.42465764,0.41477868,0.30464232,0.4635518
0.22383904,0.41477868,0.09658694,0.30464232,0.13736689,0.4635518,0.7871662,0.6068324,0.67736053
0.25590485,0.7871662,0.101296395,0.6068324,0.15850735,0.67736053,0.57723826,0.6527631,0.6053521
0.2574237,0.57723826,0.10864493,0.6527631,0.17066371,0.6053521,0.5673635,0.50025904,0.6437029
0.25745374,0.5673635,0.107384026,0.50025904,0.18801498,0.6437029,0.5222717,0.5748327,0.57511574
0.25067407,0.5222717,0.11038628,0.5748327,0.19644487,0.57511574,0.5360882,0.56242496,0.4776637
0.24601394,0.5360882,0.11269575,0.56242496,0.19178009,0.4776637,0.47562844,0.39292544,0.41514304
0.2323544,0.47562844,0.1052171,0.39292544,0.17872763,0.41514304,0.564797,0.5412904,0.60508806
0.23200613,0.564797,0.10629803,0.5412904,0.1910721,0.60508806,0.5206316,0.555498,0.49737382
0.22516423,0.5206316,0.10819113,0.555498,0.18907797,0.49737382,0.44977516,0.6521279,0.5877429
0.20803005,0.44977516,0.11562216,0.6521279,0.19920981,0.5877429,0.65053374,0.44056034,0.40959483
0.21997488,0.65053374,0.11086619,0.44056034,0.18532097,0.40959483,0.51649153,0.40028405,0.4853213
0.21261972,0.51649153,0.10384244,0.40028405,0.18172538,0.4853213,0.61394304,0.467128,0.42078674
0.21935558,0.61394304,0.10071865,0.467128,0.169541,0.42078674,0.55884856,0.5344259,0.5140751
0.2181493,0.55884856,0.10140222,0.5344259,0.16978633,0.5140751,0.803151,0.66639125,0.5993087
0.2523347,0.803151,0.10952026,0.66639125,0.18127036,0.5993087,0.4911402,0.33837116,0.4260654
0.24091458,0.4911402,0.09896442,0.33837116,0.16979384,0.4260654,0.68442124,0.6577399,0.69657457
0.25831866,0.68442124,0.10655156,0.6577399,0.19410312,0.69657457,0.5722989,0.47285926,0.53525716
0.25909466,0.5722989,0.1037347,0.47285926,0.19720793,0.53525716,0.61814123,0.54149675,0.42298028
0.26680607,0.61814123,0.10482362,0.54149675,0.18515193,0.42298028,0.41437298,0.9999049,0.41968444
0.24350804,0.41437298,0.13194358,0.9999049,0.1727829,0.41968444,0.63334984,0.6075414,0.55936134
0.2533586,0.63334984,0.1370906,0.6075414,0.17901635,0.55936134,0.35711828,0.6080633,0.573001
0.22177261,0.35711828,0.14232746,0.6080633,0.18709803,0.573001,0.5677839,0.4845973,0.4448904
0.22186261,0.5677839,0.14000177,0.4845973,0.17808294,0.4448904,0.73330545,0.4760391,0.5741167
0.24602664,0.73330545,0.13716203,0.4760391,0.18630612,0.5741167,0.5180317,0.5218145,0.47732756
0.23869467,0.5180317,0.1371342,0.5218145,0.18163788,0.47732756,0.5538088,0.5055389,0.5021864
0.23671693,0.5538088,0.13611278,0.5055389,0.18030167,0.5021864,0.5135511,0.5809508,0.35400438
0.2287944,0.5135511,0.13968706,0.5809508,0.15924358,0.35400438,0.6129768,0.48667932,0.5664514
0.23550725,0.6129768,0.1375024,0.48667932,0.16632736,0.5664514,0.49593994,0.49596223,0.4964334
0.22499585,0.49593994,0.13589507,0.49596223,0.16425312,0.4964334,0.6039332,0.53235686,0.5559328
0.23036164,0.6039332,0.13650918,0.53235686,0.16998911,0.5559328,0.5479543,0.5721586,0.515825
0.22754204,0.5479543,0.1395505,0.5721586,0.17046547,0.515825,0.35081774,0.32964337,0.4328396
0.19588333,0.35081774,0.12772983,0.32964337,0.15999317,0.4328396,0.6059185,0.5507654,0.5375903
0.2013622,0.6059185,0.12943399,0.5507654,0.1633097,0.5375903,0.53718257,0.52774626,0.45848086
0.19709772,0.53718257,0.12976268,0.52774626,0.1562661,0.45848086,0.4735171,0.43307605,0.36927205
0.18384051,0.4735171,0.12440455,0.43307605,0.13764775,0.36927205,0.57269555,0.5122434,0.5244866
0.18461198,0.57269555,0.12380922,0.5122434,0.13921928,0.5244866,0.5390552,0.4506822,0.5225802
0.1806876,0.5390552,0.11956501,0.4506822,0.14054847,0.5225802,0.61120397,0.48121718,0.4720447
0.18680882,0.61120397,0.11715409,0.48121718,0.13539135,0.4720447,0.5690357,0.46693212,0.50969774
0.18707067,0.5690357,0.11392188,0.46693212,0.13506997,0.50969774,0.576086,0.608461,0.5859477
0.18831962,0.576086,0.11891931,0.608461,0.14448857,0.5859477,0.6178945,0.5243126,0.579049
0.19543135,0.6178945,0.11903906,0.5243126,0.15310061,0.579049,0.72054493,0.56507975,0.49980488
0.2171045,0.72054493,0.12155011,0.56507975,0.15148914,0.49980488,0.604351,0.59079725,0.5499327
0.22248524,0.604351,0.12559244,0.59079725,0.15638077,0.5499327,0.66937035,0.53961587,0.52703756
0.23736036,0.66937035,0.12662488,0.53961587,0.15831184,0.52703756,0.5610194,0.59061,0.48856482
0.23645169,0.5610194,0.13070193,0.59061,0.15522575,0.48856482,0.48477018,0.5028321,0.53612494
0.22427964,0.48477018,0.12953177,0.5028321,0.15833735,0.53612494,0.43130076,0.32254574,0.3343407
0.20446771,0.43130076,0.11753979,0.32254574,0.1351254,0.3343407,0.60917425,0.54093164,0.5902429
0.21046329,0.60917425,0.11863071,0.54093164,0.14509332,0.5902429,0.5435802,0.5525327,0.4741885
0.20707512,0.5435802,0.120404154,0.5525327,0.14019084,0.4741885,0.5881461,0.6668909,0.5992094
0.21007812,0.5881461,0.1289132,0.6668909,0.15135634,0.5992094,0.5915457,0.5811191,0.6017873
0.21357918,0.5915457,0.13244185,0.5811191,0.16297138,0.6017873,0.6245984,0.52146506,0.5134377
0.22185796,0.6245984,0.13239318,0.52146506,0.16313183,0.5134377,0.62519646,0.5726262,0.6072231
0.23029828,0.62519646,0.13543567,0.5726262,0.17558444,0.6072231,0.57989365,0.5326778,0.58061546
0.23216641,0.57989365,0.13606867,0.5326778,0.18465054,0.58061546,0.50056386,0.48324957,0.44628087
0.2223723,0.50056386,0.13369206,0.48324957,0.17584074,0.44628087,0.5570456,0.50304836,0.5645983
0.22089964,0.5570456,0.13252735,0.50304836,0.18278551,0.5645983,0.4614743,0.56235087,0.46690038
0.20554364,0.4614743,0.13494974,0.56235087,0.17674088,0.46690038,0.57971525,0.52665627,0.52840424
0.20733696,0.57971525,0.13521618,0.52665627,0.17888916,0.52840424,0.5647322,0.5067536,0.49205187
0.20698869,0.5647322,0.1342729,0.5067536,0.17620897,0.49205187,0.16337302,0.79726243,0.5355044
0.14920062,0.16337302,0.1509563,0.79726243,0.1792978,0.5355044,0.6140552,0.6736491,0.60757405
0.15548688,0.6140552,0.1604737,0.6736491,0.19197905,0.60757405,0.52671003,0.5102334,0.45308787
0.15002358,0.52671003,0.15970176,0.5102334,0.18402755,0.45308787,0.5769148,0.4337505,0.43677568
0.15133196,0.5769148,0.15403417,0.4337505,0.1739533,0.43677568,0.5495884,0.6157138,0.5056166
0.14896971,0.5495884,0.15994704,0.6157138,0.1730802,0.5056166,0.5748916,0.530508,0.5233642
0.15000534,0.5748916,0.16047472,0.530508,0.17455482,0.5233642,0.6370469,0.61050355,0.52446526
0.15938276,0.6370469,0.16613302,0.61050355,0.17617714,0.52446526,0.55481637,0.38061213,0.43994355
0.15770757,0.55481637,0.15694281,0.38061213,0.16659331,0.43994355,0.60101306,0.5439441,0.53067756
0.16229045,0.60101306,0.15832257,0.5439441,0.16902077,0.53067756,0.50406826,0.4950357,0.4404757
0.1537022,0.50406826,0.15658382,0.4950357,0.15956843,0.4404757,0.61093324,0.634677,0.58322895
0.15960073,0.61093324,0.16373453,0.634677,0.16884613,0.58322895,0.6082002,0.5929794,0.669209
0.16516894,0.6082002,0.16829944,0.5929794,0.1895293,0.669209,0.6011442,0.5049177,0.47372404
0.16980928,0.6011442,0.16716865,0.5049177,0.18436408,0.47372404,0.53579134,0.5326466,0.5107889
0.16550201,0.53579134,0.16784325,0.5326466,0.18417382,0.5107889,0.56520784,0.632926,0.6480043
0.16523463,0.56520784,0.17504713,0.632926,0.2023102,0.6480043,0.60204357,0.6284657,0.6016185
0.16999823,0.60204357,0.18206164,0.6284657,0.21444345,0.6016185,0.5988171,0.47851223,0.54339325
0.17434466,0.5988171,0.17913076,0.47851223,0.21871984,0.54339325,0.6981102,0.3639955,0.41028613
0.19241524,0.6981102,0.16859084,0.3639955,0.20468867,0.41028613,0.5404733,0.57128537,0.6089151
0.18865627,0.5404733,0.17178664,0.57128537,0.2178396,0.6089151,0.48349404,0.41427398,0.5079503
0.17692208,0.48349404,0.16469961,0.41427398,0.21725321,0.5079503,0.57222146,0.7165178,0.8620774
0.17762202,0.57222146,0.17726484,0.7165178,0.2653538,0.8620774,0.6028201,0.7488152,0.6037122
0.18256074,0.6028201,0.1922951,0.7488152,0.27845538,0.6037122,0.7501141,0.6531885,0.6468929
0.20804328,0.7501141,0.20124081,0.6531885,0.29794908,0.6468929,0.57138723,0.717545,0.9534082
0.20864832,0.57138723,0.21481475,0.717545,0.36282837,0.9534082,0.6062128,0.69826365,0.74424905
0.21424669,0.6062128,0.2273638,0.69826365,0.39873528,0.74424905,0.31576094,0.10880318,0.26142195
0.17798162,0.31576094,0.19719657,0.10880318,0.3588581,0.26142195,0.578937,0.5552351,0.3117842
0.17961287,0.578937,0.19947043,0.5552351,0.32793665,0.3117842,0.59462285,0.7655456,0.66083527
0.18342483,0.59462285,0.21632406,0.7655456,0.35032046,0.66083527,0.54014516,0.503532,0.35724095
0.17965764,0.54014516,0.21498421,0.503532,0.32656872,0.35724095,0.5070003,0.38658547,0.5472108
0.17130482,0.5070003,0.20530626,0.38658547,0.33183396,0.5472108,0.6141752,0.82129216,0.64015007
0.17776996,0.6141752,0.22625229,0.82129216,0.3511616,0.64015007,0.6163078,0.69145846,0.7012056
0.18457806,0.6163078,0.23857167,0.69145846,0.38014615,0.7012056,0.55888397,0.46302995,0.45402902
0.18342209,0.55888397,0.23416176,0.46302995,0.3710227,0.45402902,0.51838624,0.5385589,0.78672695
0.17662126,0.51838624,0.23536476,0.5385589,0.41376972,0.78672695,0.54673624,0.5408089,0.5430506
0.1737948,0.54673624,0.23673698,0.5408089,0.418728,0.5430506,0.69862795,0.7889383,0.76349497
0.19192547,0.69862795,0.25652352,0.7889383,0.4592787,0.76349497,0.5217195,0.35287035,0.101946265
0.18552887,0.5217195,0.24351153,0.35287035,0.39109862,0.101946265,0.5300959,0.2395637,0.28536904
0.1803484,0.5300959,0.22228202,0.2395637,0.35523462,0.28536904,0.5510109,0.65499514,0.6784881
0.17810392,0.5510109,0.2318767,0.65499514,0.38081527,0.6784881,0.56192505,0.5574873,0.4343973
0.17737776,0.56192505,0.23446718,0.5574873,0.36860752,0.4343973,0.5950873,0.7648442,0.6948851
0.18124443,0.5950873,0.25239322,0.7648442,0.39700067,0.6948851,0.5747221,0.52133274,0.53796655
0.1822955,0.5747221,0.25232175,0.52133274,0.40109026,0.53796655,0.561799,0.7114655,0.63263464
0.18154836,0.561799,0.26674923,0.7114655,0.4202714,0.63263464,0.6817089,0.43154675,0.34965807
0.19748473,0.6817089,0.259658,0.43154675,0.39400923,0.34965807,0.5506538,0.69464964,0.5222675
0.19514632,0.5506538,0.27297017,0.69464964,0.3956021,0.5222675,0.5704653,0.6352699,0.46744484
0.19561255,0.5704653,0.2818953,0.6352699,0.38850033,0.46744484,0.6087324,0.6900976,0.5593603
0.20148742,0.6087324,0.2953488,0.6900976,0.3959397,0.5593603,0.5688259,0.56074905,0.48311576
0.2017237,0.5688259,0.29850164,0.56074905,0.39132273,0.48311576,0.5042619,0.4459257,0.54655254
0.19277334,0.5042619,0.29221424,0.4459257,0.3967526,0.54655254,0.40518808,0.43308336,0.4383327
0.16995287,0.40518808,0.28494325,0.43308336,0.38502252,0.4383327,0.5764068,0.42598677,0.32668996
0.17122197,0.5764068,0.27718613,0.42598677,0.35582507,0.32668996,0.41009676,0.3603631,0.4018833
0.14962322,0.41009676,0.26430795,0.3603631,0.33884335,0.4018833,0.61864454,0.5983487,0.5694703
0.15652817,0.61864454,0.27022985,0.5983487,0.34754086,0.5694703,0.4921485,0.3214815,0.32069096
0.1463852,0.4921485,0.25444344,0.3214815,0.31825042,0.32069096,0.574915,0.52195024,0.57653666
0.14742082,0.574915,0.25441888,0.52195024,0.3278643,0.57653666,0.5486688,0.34792367,0.13213685
0.14494634,0.5486688,0.24107537,0.34792367,0.2706244,0.13213685,0.65512955,0.65289515,0.64084035
0.15668052,0.65512955,0.25084248,0.65289515,0.28912258,0.64084035,0.57501715,0.49378708,0.60804003
0.15774244,0.57501715,0.24867597,0.49378708,0.30311394,0.60804003,0.6335175,0.6583517,0.5760012
0.16672659,0.6335175,0.2589877,0.6583517,0.31253314,0.5760012,0.61051315,0.4344846,0.45424324
0.17265701,0.61051315,0.25221607,0.4344846,0.30390823,0.45424324,0.51473033,0.47323626,0.5479603
0.16543484,0.51473033,0.24847755,0.47323626,0.30919015,0.5479603,0.6410528,0.54386705,0.46774504
0.1755284,0.6410528,0.25011346,0.54386705,0.30259168,0.46774504,0.5743642,0.40828225,0.54730123
0.17652321,0.5743642,0.24145427,0.40828225,0.30777085,0.54730123,0.48050624,0.44726545,0.4518821
0.16453469,0.48050624,0.2358422,0.44726545,0.29882848,0.4518821,0.6168093,0.8454702,0.6267726
0.17130941,0.6168093,0.2597852,0.8454702,0.31568682,0.6267726,0.5952789,0.5774417,0.61376005
0.17517585,0.5952789,0.26404682,0.5774417,0.3308332,0.61376005,0.6161141,0.6008363,0.61742836
0.18193722,0.6161141,0.27015963,0.6008363,0.3467157,0.61742836,0.55324787,0.71587074,0.42424816
0.18000013,0.55324787,0.28537914,0.71587074,0.33327138,0.42424816,0.51539296,0.57164675,0.53523576
0.17280972,0.51539296,0.28935996,0.57164675,0.33675337,0.53523576,0.61435467,0.83001554,0.60682386
0.17931062,0.61435467,0.31433287,0.83001554,0.35110152,0.60682386,0.5565264,0.42844737,0.3410378
0.17783421,0.5565264,0.30640993,0.42844737,0.32485056,0.3410378,0.57107764,0.5415019,0.50816196
0.17837632,0.57107764,0.30801383,0.5415019,0.32424176,0.50816196,0.510512,0.4760487,0.5132517
0.17052245,0.510512,0.30414918,0.4760487,0.32439768,0.5132517,0.56766313,0.22283217,0.32628426
0.17059094,0.56766313,0.27926543,0.22283217,0.29647303,0.32628426,0.6066411,0.60802156,0.6518144
0.1760155,0.6066411,0.28610972,0.60802156,0.31697738,0.6518144,0.5510223,0.5976459,0.5168305
0.1737836,0.5510223,0.29219392,0.5976459,0.3176669,0.5168305,0.5021062,0.5844276,0.54505384
0.1648112,0.5021062,0.29726115,0.5844276,0.32257295,0.54505384,0.4923556,0.7728729,0.5859169
0.15459913,0.4923556,0.31785855,0.7728729,0.3336265,0.5859169,0.67641735,0.24476922,0.46841368
0.16933823,0.67641735,0.29429546,0.24476922,0.32700026,0.46841368,0.65037215,0.55266947,0.5425119
0.18075567,0.65037215,0.2967821,0.55266947,0.33156002,0.5425119,0.58935654,0.6273152,0.5368187
0.18384045,0.58935654,0.30540922,0.6273152,0.33527637,0.5368187,0.56918424,0.5275165,0.61394024
0.18412209,0.56918424,0.30584607,0.5275165,0.35068595,0.61394024,0.580501,0.4759393,0.4912937
0.18598294,0.580501,0.30198553,0.4759393,0.34747887,0.4912937,0.53228426,0.62390995,0.567874
0.18110579,0.53228426,0.31040284,0.62390995,0.3559909,0.567874,0.6778668,0.83195794,0.8074284
0.1965,0.6778668,0.33639398,0.83195794,0.40143514,0.8074284,0.5714808,0.53038114,0.5613495
0.19711065,0.5714808,0.3371025,0.53038114,0.40926373,0.5613495,0.5470296,0.31511828,0.3810922
0.19426012,0.5470296,0.3189865,0.31511828,0.38825107,0.3810922,0.57887775,0.22574678,0.51817113
0.19591308,0.57887775,0.29376402,0.22574678,0.38919103,0.51817113,0.57137275,0.53015256,0.4835787
0.19650799,0.57137275,0.29440823,0.53015256,0.38467026,0.4835787,0.54149115,0.51933986,0.5751648
0.19287592,0.54149115,0.29416844,0.51933986,0.39457488,0.5751648,0.5944176,0.4399562,0.53630763
0.19671589,0.5944176,0.28743652,0.4399562,0.3983941,0.53630763,0.5610269,0.5136567,0.409223
0.19584733,0.5610269,0.28673968,0.5136567,0.38202226,0.409223,0.5645776,0.16419688,0.43493935
0.1954816,0.5645776,0.25780657,0.16419688,0.36988854,0.43493935,0.64710486,0.57254136,0.47932076
0.20677805,0.64710486,0.26167652,0.57254136,0.3647709,0.47932076,0.63993454,0.53129977,0.56693596
0.21718997,0.63993454,0.26237616,0.53129977,0.37325156,0.56693596,0.53986526,0.42435443,0.5132187
0.21323949,0.53986526,0.25477937,0.42435443,0.37340844,0.5132187,0.5237828,0.5789181,0.62334865
0.2069884,0.5237828,0.25911757,0.5789181,0.39074564,0.62334865,0.5891236,0.5466041,0.5192129
0.21013099,0.5891236,0.260995,0.5466041,0.3918519,0.5192129,0.38244113,0.576354,0.453182
0.18360364,0.38244113,0.2651812,0.576354,0.38251388,0.453182,0.57952666,0.4540868,0.4559105
0.18532753,0.57952666,0.25986597,0.4540868,0.37366974,0.4559105,0.5603266,0.49159637,0.50053567
0.18437213,0.5603266,0.2574962,0.49159637,0.37184763,0.50053567,0.5093287,0.21836853,0.34448636
0.17629981,0.5093287,0.23411384,0.21836853,0.3457129,0.34448636,0.48697355,0.40661788,0.29645938
0.16520888,0.48697355,0.22557256,0.40661788,0.31276345,0.29645938,0.5057252,0.48319596,0.52611315
0.15681803,0.5057252,0.22273085,0.48319596,0.31483197,0.52611315,0.62608784,0.5919657,0.6224667
0.16478771,0.62608784,0.22777328,0.5919657,0.3312657,0.6224667,0.5317261,0.4204579,0.48372892
0.1599502,0.5317261,0.22033939,0.4204579,0.3269645,0.48372892,0.57594746,0.5968734,0.5881503
0.16114241,0.57594746,0.22571334,0.5968734,0.3383925,0.5881503,0.7191784,0.5771741,0.60086507
0.18180603,0.7191784,0.22970721,0.5771741,0.35185432,0.60086507,0.55600625,0.6232002,0.43387598
0.18025315,0.55600625,0.23710242,0.6232002,0.33983362,0.43387598,0.58861166,0.42752117,0.5453842
0.18323272,0.58861166,0.23006752,0.42752117,0.3448763,0.5453842,0.5465835,0.423959,0.44513923
0.18036383,0.5465835,0.22285947,0.423959,0.33463955,0.44513923,0.61867,0.2382859,0.38089955
0.18752009,0.61867,0.20230845,0.2382859,0.31475806,0.38089955,0.5562098,0.5537644,0.5797817
0.18598568,0.5562098,0.20450208,0.5537644,0.32482886,0.5797817,0.5420165,0.46056235,0.4817003
0.18246937,0.5420165,0.20018604,0.46056235,0.32024455,0.4817003,0.6432673,0.39437512,0.33220977
0.19306844,0.6432673,0.1913136,0.39437512,0.29329836,0.33220977,0.56776184,0.5470442,0.56692255
0.19315255,0.56776184,0.1930032,0.5470442,0.3013134,0.56692255,0.5642518,0.6869856,0.67547727
0.19274193,0.5642518,0.20427373,0.6869856,0.32538712,0.67547727,0.5725451,0.4074193,0.49672276
0.19349998,0.5725451,0.19624421,0.4074193,0.32305872,0.49672276,0.54446536,0.5034219,0.5678371
0.19029933,0.54446536,0.19494638,0.5034219,0.33140397,0.5678371,0.5974296,0.7860857,0.5287252
0.19455153,0.5974296,0.21306542,0.7860857,0.3338976,0.5287252,0.5658387,0.4984869,0.5618622
0.19436437,0.5658387,0.21137503,0.4984869,0.34141028,0.5618622,0.64122903,0.20691296,0.3284937
0.20481753,0.64122903,0.18903187,0.20691296,0.31344676,0.3284937,0.4258589,0.47478902,0.54470694
0.18464279,0.4258589,0.18580797,0.47478902,0.31828475,0.54470694,0.5727776,0.47123042,0.44812408
0.18542635,0.5727776,0.18236408,0.47123042,0.3087057,0.44812408,0.66451764,0.30631715,0.3330853
0.1990301,0.66451764,0.16789109,0.30631715,0.28213573,0.3330853,0.6157167,0.58235985,0.57750434
0.20591807,0.6157167,0.17180336,0.58235985,0.29161453,0.57750434,0.6136434,0.5667106,0.51517886
0.21256196,0.6136434,0.17471969,0.5667106,0.29204845,0.51517886,0.56601506,0.56800425,0.620369
0.21239644,0.56601506,0.17773858,0.56800425,0.3078773,0.620369,0.53989047,0.4656923,0.4187572
0.20846999,0.53989047,0.17398131,0.4656923,0.29402435,0.4187572,0.54768896,0.45849302,0.43344015
0.20567828,0.54768896,0.16977763,0.45849302,0.28247702,0.43344015,0.5635043,0.60541487,0.58296597
0.20515513,0.5635043,0.1752117,0.60541487,0.29275167,0.58296597,0.54771125,0.48009652,0.55340284
0.20237666,0.54771125,0.17242506,0.48009652,0.29878318,0.55340284,0.5308402,0.50364935,0.4500324
0.19720435,0.5308402,0.17120153,0.50364935,0.28963327,0.4500324,0.5736166,0.47832942,0.5192669
0.19811785,0.5736166,0.1683214,0.47832942,0.29066348,0.5192669,0.5348978,0.49340326,0.5468222
0.1935448,0.5348978,0.16644025,0.49340326,0.29572296,0.5468222,0.5737897,0.5887888,0.52502084
0.19447899,0.5737897,0.17075837,0.5887888,0.2976029,0.52502084,0.5761869,0.5815593,0.5152414
